restaurant,item,ms_item,matched_2021,new_item_2022,food_category,item_description,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,bestseller,price
mcdonalds,20 pc. spicy chicken mcnuggets,chicken mcnuggets (4 piece),1,0,Entrees,"Chicken McNuggets (4 piece), Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",190,12.0,2.0,0.0,25.0,360,12.0,1.0,0.0,9.0,1,9.69
mcdonalds,40 pc. spicy chicken mcnuggets,chicken mcnuggets (4 piece),1,0,Entrees,"Chicken McNuggets (4 piece), Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",190,12.0,2.0,0.0,25.0,360,12.0,1.0,0.0,9.0,1,16.99
mcdonalds,6 pc. chicken mcnuggets happy,chicken mcnuggets (6 piece),1,0,Entrees,"Chicken McNuggets (6 piece), Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",280,18.0,3.0,0.0,40.0,540,18.0,1.0,0.0,13.0,1,7.89
mcdonalds,4 pc. chicken mcnugget happy,chicken mcnuggets (4 piece),1,0,Entrees,"Chicken McNuggets (4 piece), Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",190,12.0,2.0,0.0,25.0,360,12.0,1.0,0.0,9.0,1,6.49
mcdonalds,medium caramel frappé,low fat caramel dip,0,1,Toppings & Ingredients,"Low Fat Caramel Dip, Desserts/ Shakes",70,0.5,0.0,0.0,5.0,35,15.0,0.0,9.0,0.0,0,5.49
mcdonalds,medium premium roast coffee,premium crispy chicken club sandwich,0,1,Sandwiches,"Premium Crispy Chicken Club Sandwich, Sandwiches",620,29.0,7.0,0.0,70.0,1200,57.0,3.0,11.0,31.0,0,2.39
mcdonalds,medium mocha frappé,iced caramel mocha (small),1,0,Beverages,"Iced Caramel Mocha (Small), McCafe Coffees - Whole Milk",240,12.0,7.0,0.0,25.0,130,29.0,0.0,26.0,6.0,0,5.39
mcdonalds,medium iced coffee,iced coffee with sugar free vanilla syrup (small),0,1,Beverages,"Iced Coffee with Sugar Free Vanilla Syrup (Small), Beverages",60,5.0,3.5,0.0,20.0,70,8.0,0.0,1.0,1.0,1,3.69
mcdonalds,medium iced caramel mocha,iced caramel mocha (small),1,0,Beverages,"Iced Caramel Mocha (Small), McCafe Coffees - Whole Milk",240,12.0,7.0,0.0,25.0,130,29.0,0.0,26.0,6.0,0,4.19
mcdonalds,medium iced french vanilla coffee,iced coffee with sugar free vanilla syrup (small),0,1,Beverages,"Iced Coffee with Sugar Free Vanilla Syrup (Small), Beverages",60,5.0,3.5,0.0,20.0,70,8.0,0.0,1.0,1.0,1,3.59
mcdonalds,medium iced caramel coffee,iced caramel latte (small),1,0,Beverages,"Iced Caramel Latte (Small), McCafe Coffees - Whole Milk",160,3.0,1.5,0.0,10.0,100,29.0,0.0,29.0,3.0,0,3.59
mcdonalds,medium iced sugar free vanilla coffee,iced coffee with sugar free vanilla syrup (small),0,1,Beverages,"Iced Coffee with Sugar Free Vanilla Syrup (Small), Beverages",60,5.0,3.5,0.0,20.0,70,8.0,0.0,1.0,1.0,1,3.59
mcdonalds,medium iced caramel macchiato,iced caramel latte (small),1,0,Beverages,"Iced Caramel Latte (Small), McCafe Coffees - Whole Milk",160,3.0,1.5,0.0,10.0,100,29.0,0.0,29.0,3.0,0,4.19
mcdonalds,medium iced sugar free vanilla latte,iced latte with sugar free vanilla syrup (small),0,1,Beverages,"Iced Latte with Sugar Free Vanilla Syrup (Small), McCafe Coffees - Whole Milk",60,3.0,2.0,0.0,10.0,80,12.0,0.0,4.0,3.0,0,4.19
mcdonalds,medium iced caramel latte,iced caramel latte (small),1,0,Beverages,"Iced Caramel Latte (Small), McCafe Coffees - Whole Milk",160,3.0,1.5,0.0,10.0,100,29.0,0.0,29.0,3.0,0,4.19
mcdonalds,medium iced mocha,iced mocha (medium),1,0,Beverages,"Iced Mocha (Medium), McCafe Coffees - Whole Milk",310,13.0,8.0,0.0,25.0,140,42.0,0.0,35.0,7.0,0,4.19
mcdonalds,medium iced hazelnut latte,iced hazelnut latte (small),0,1,Beverages,"Iced Hazelnut Latte (Small), McCafe Coffees - Whole Milk",160,3.0,1.5,0.0,10.0,45,31.0,0.0,31.0,3.0,0,4.19
mcdonalds,medium iced latte,iced latte (small),1,0,Beverages,"Iced Latte (Small), McCafe Coffees - Whole Milk",80,4.5,2.5,0.0,15.0,65,6.0,0.0,6.0,4.0,0,4.19
mcdonalds,medium hot tea,baked hot apple pie,1,0,Desserts,"Baked Hot Apple Pie, Desserts/ Shakes",250,13.0,7.0,0.0,0.0,170,32.0,4.0,13.0,2.0,0,2.19
mcdonalds,medium caramel latte,caramel latte (large),1,0,Beverages,"Caramel Latte (Large), McCafe Coffees - Whole Milk",330,9.0,5.0,0.0,30.0,210,52.0,0.0,51.0,9.0,0,4.39
mcdonalds,medium caramel mocha,caramel mocha (small),1,0,Beverages,"Caramel Mocha (Small), McCafe Coffees - Whole Milk",250,11.0,6.0,0.0,25.0,150,33.0,0.0,31.0,7.0,0,4.19
mcdonalds,medium iced french vanilla latte,iced vanilla latte (small),0,1,Beverages,"Iced Vanilla Latte (Small), McCafe Coffees - Whole Milk",160,3.0,1.5,0.0,10.0,45,31.0,0.0,31.0,3.0,0,4.19
mcdonalds,medium caramel macchiato,low fat caramel dip,0,1,Toppings & Ingredients,"Low Fat Caramel Dip, Desserts/ Shakes",70,0.5,0.0,0.0,5.0,35,15.0,0.0,9.0,0.0,0,4.19
mcdonalds,medium hazelnut cappuccino,hazelnut cappuccino (small),0,1,Beverages,"Hazelnut Cappuccino (Small), McCafe Coffees - Whole Milk",200,5.0,3.0,0.0,15.0,70,34.0,0.0,34.0,5.0,0,4.19
mcdonalds,medium sugar free vanilla latte,latte with sugar free vanilla syrup (small),0,1,Beverages,"Latte with Sugar Free Vanilla Syrup (Small), McCafe Coffees - Whole Milk",130,7.0,4.0,0.0,20.0,125,17.0,0.0,10.0,7.0,0,4.39
mcdonalds,medium iced hazelnut coffee,iced hazelnut latte (small),0,1,Beverages,"Iced Hazelnut Latte (Small), McCafe Coffees - Whole Milk",160,3.0,1.5,0.0,10.0,45,31.0,0.0,31.0,3.0,0,3.69
mcdonalds,medium premium hot chocolate,hot chocolate (large),1,0,Beverages,"Hot Chocolate (Large), McCafe Coffees - Whole Milk",460,18.0,10.0,0.5,40.0,220,63.0,0.0,54.0,13.0,0,4.19
mcdonalds,medium latte,iced latte (small),1,0,Beverages,"Iced Latte (Small), McCafe Coffees - Whole Milk",80,4.5,2.5,0.0,15.0,65,6.0,0.0,6.0,4.0,0,4.39
mcdonalds,medium hazelnut latte,hazelnut latte (small),0,1,Beverages,"Hazelnut Latte (Small), McCafe Coffees - Whole Milk",230,7.0,4.0,0.0,20.0,90,36.0,0.0,36.0,7.0,0,4.19
mcdonalds,medium vanilla cappuccino,vanilla cappuccino (small),0,1,Beverages,"Vanilla Cappuccino (Small), McCafe Coffees - Whole Milk",200,5.0,3.0,0.0,15.0,70,34.0,0.0,34.0,5.0,0,4.19
mcdonalds,medium sugarfree vanilla cappuccino,vanilla cappuccino (small),0,1,Beverages,"Vanilla Cappuccino (Small), McCafe Coffees - Whole Milk",200,5.0,3.0,0.0,15.0,70,34.0,0.0,34.0,5.0,0,4.19
mcdonalds,medium caramel cappuccino,caramel cappuccino (large),1,0,Beverages,"Caramel Cappuccino (Large), McCafe Coffees - Whole Milk",290,8.0,4.5,0.0,25.0,190,49.0,0.0,49.0,8.0,0,4.19
mcdonalds,medium pumpkin latte,iced nonfat latte (small),0,1,Beverages,"Iced Nonfat Latte (Small), McCafe Coffees - Nonfat Milk",50,0.0,0.0,0.0,5.0,70,7.0,0.0,7.0,5.0,0,4.39
mcdonalds,apple pie,baked hot apple pie,1,0,Desserts,"Baked Hot Apple Pie, Desserts/ Shakes",250,13.0,7.0,0.0,0.0,170,32.0,4.0,13.0,2.0,0,2.49
mcdonalds,apple & cookies & creme pie,baked hot apple pie,1,0,Desserts,"Baked Hot Apple Pie, Desserts/ Shakes",250,13.0,7.0,0.0,0.0,170,32.0,4.0,13.0,2.0,0,5.49
mcdonalds,pumpkin & creme pie,"bacon, egg & cheese bagel",1,0,Sandwiches,"Bacon, Egg & Cheese Bagel, Breakfast",560,27.0,9.0,0.5,260.0,1300,56.0,3.0,7.0,24.0,0,2.79
mcdonalds,apple & pumpkin & creme pie,baked hot apple pie,1,0,Desserts,"Baked Hot Apple Pie, Desserts/ Shakes",250,13.0,7.0,0.0,0.0,170,32.0,4.0,13.0,2.0,0,3.59
mcdonalds,sweet n sour dipping sauce,sweet 'n sour sauce,0,1,Toppings & Ingredients,"Sweet 'N Sour Sauce, Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",50,0.0,0.0,0.0,0.0,150,12.0,0.0,10.0,0.0,0,0.4
mcdonalds,tangy bbq dipping sauce,tangy honey mustard sauce,0,1,Toppings & Ingredients,"Tangy Honey Mustard Sauce, Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",60,2.0,0.0,0.0,5.0,140,10.0,0.0,8.0,0.0,0,0.4
mcdonalds,creamy ranch sauce,creamy ranch sauce,0,1,Toppings & Ingredients,"Creamy Ranch Sauce, Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",170,18.0,3.0,0.0,10.0,270,2.0,0.0,1.0,0.0,0,0.3
mcdonalds,spicy buffalo,spicy buffalo sauce,0,1,Toppings & Ingredients,"Spicy Buffalo Sauce, Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",60,6.0,1.0,0.0,0.0,800,1.0,1.0,0.0,0.0,0,0.3
mcdonalds,honey mustard,tangy honey mustard sauce,0,1,Toppings & Ingredients,"Tangy Honey Mustard Sauce, Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",60,2.0,0.0,0.0,5.0,140,10.0,0.0,8.0,0.0,0,0.3
mcdonalds,syrup,hotcake syrup,0,1,Toppings & Ingredients,"Hotcake Syrup, Breakfast",180,0.0,0.0,0.0,0.0,20,45.0,0.0,32.0,0.0,0,0.25
mcdonalds,hot mustard dipping sauce,hot mustard sauce,0,1,Toppings & Ingredients,"Hot Mustard Sauce, Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",60,2.5,0.0,0.0,5.0,250,9.0,2.0,6.0,1.0,0,0.0
mcdonalds,ranch dressing,newman's own ranch dressing,0,1,Toppings & Ingredients,"Newman's Own Ranch Dressing, Salad Dressings",170,15.0,2.5,0.0,20.0,530,9.0,0.0,4.0,1.0,0,0.0
mcdonalds,hot picante salsa,baked hot apple pie,1,0,Desserts,"Baked Hot Apple Pie, Desserts/ Shakes",250,13.0,7.0,0.0,0.0,170,32.0,4.0,13.0,2.0,0,0.0
mcdonalds,southwest dressing,newman's own creamy southwest dressing,0,1,Toppings & Ingredients,"Newman's Own Creamy Southwest Dressing, Salad Dressings",100,6.0,1.0,0.0,20.0,340,11.0,0.0,3.0,1.0,0,0.0
mcdonalds,grape jam,grape jam,0,1,Toppings & Ingredients,"Grape Jam, Breakfast",35,0.0,0.0,0.0,0.0,0,9.0,0.0,9.0,0.0,0,0.0
mcdonalds,sugar packet,sugar packet,0,1,Toppings & Ingredients,"Sugar Packet, Beverages",15,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0,0.0
mcdonalds,3 half strips bacon,chicken selects premium breast strips  (3 pc),0,1,Entrees,"Chicken Selects Premium Breast Strips  (3 pc), Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",400,24.0,3.5,0.0,50.0,1010,23.0,0.0,0.0,23.0,0,1.99
mcdonalds,medium strawberry shake,strawberry mccafé shake (12 fl oz cup),0,1,Beverages,"Strawberry McCafé Shake (12 fl oz cup), Desserts/ Shakes",570,17.0,10.0,1.0,50.0,170,92.0,0.0,79.0,11.0,0,5.39
mcdonalds,hot fudge sundae,hot fudge sundae,1,0,Desserts,"Hot Fudge Sundae, Desserts/ Shakes",330,10.0,7.0,0.0,25.0,180,54.0,2.0,48.0,8.0,0,4.89
mcdonalds,medium vanilla shake,vanilla mccafé shake (12 fl oz cup),0,1,Beverages,"Vanilla McCafé Shake (12 fl oz cup), Desserts/ Shakes",540,16.0,10.0,1.0,45.0,170,88.0,0.0,64.0,10.0,0,5.49
mcdonalds,medium chocolate shake,chocolate mccafé shake (12 fl oz cup),0,1,Beverages,"Chocolate McCafé Shake (12 fl oz cup), Desserts/ Shakes",580,17.0,10.0,1.0,50.0,240,94.0,1.0,77.0,11.0,0,5.39
mcdonalds,plain sundae,hot fudge sundae,1,0,Desserts,"Hot Fudge Sundae, Desserts/ Shakes",330,10.0,7.0,0.0,25.0,180,54.0,2.0,48.0,8.0,0,3.99
mcdonalds,medium diet coke,diet coke (small),1,0,Beverages,"Diet Coke (Small), Beverages",0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0,2.89
mcdonalds,bottled orange juice,minute maid orange juice (small),0,1,Beverages,"Minute Maid Orange Juice (Small), Beverages",150,0.0,0.0,0.0,0.0,0,30.0,0.0,30.0,2.0,0,3.59
mcdonalds,medium strawberry banana smoothie,strawberry banana smoothie (small),1,0,Beverages,"Strawberry Banana Smoothie (Small), McCafe Smoothies",210,0.5,0.0,0.0,5.0,35,49.0,2.0,44.0,2.0,0,4.89
mcdonalds,dasani bottled water,dasani water,0,1,Beverages,"Dasani Water, Beverages",0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.29
mcdonalds,medium hi-c orange,hi-c orange lavaburst (child),0,1,Beverages,"Hi-C Orange Lavaburst (Child), Beverages",120,0.0,0.0,0.0,0.0,0,32.0,0.0,32.0,0.0,0,2.89
mcdonalds,medium sweet iced tea,iced tea (small),1,0,Beverages,"Iced Tea (Small), Beverages",0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,2.49
mcdonalds,medium fanta strawberry,strawberry banana smoothie (small),1,0,Beverages,"Strawberry Banana Smoothie (Small), McCafe Smoothies",210,0.5,0.0,0.0,5.0,35,49.0,2.0,44.0,2.0,0,2.89
mcdonalds,medium fanta orange,hi-c orange lavaburst (child),0,1,Beverages,"Hi-C Orange Lavaburst (Child), Beverages",120,0.0,0.0,0.0,0.0,0,32.0,0.0,32.0,0.0,0,2.89
mcdonalds,honest kids organic apple juice drink,minute maid 100%  apple juice box,0,1,Beverages,"Minute Maid 100%  Apple Juice Box, Beverages",100,0.0,0.0,0.0,0.0,15,23.0,0.0,22.0,0.0,0,2.39
mcdonalds,medium sweet tea lemonade,sweet tea (child),1,0,Beverages,"Sweet Tea (Child), Beverages",110,0.0,0.0,0.0,0.0,5,27.0,0.0,27.0,0.0,0,3.79
mcdonalds,medium unsweetened iced tea,iced tea (small),1,0,Beverages,"Iced Tea (Small), Beverages",0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,2.49
mcdonalds,mcdouble,mcdouble,1,0,Burgers,"McDouble, Sandwiches",390,19.0,8.0,1.0,65.0,920,33.0,2.0,7.0,22.0,0,3.89
mcdonalds,filet-o-fish,filet-o-fish,1,0,Sandwiches,"Filet-O-Fish, Sandwiches",380,18.0,3.5,0.0,40.0,640,38.0,2.0,5.0,15.0,1,6.89
mcdonalds,hamburger,hamburger,1,0,Burgers,"Hamburger, Sandwiches",250,9.0,3.5,0.5,25.0,520,31.0,2.0,6.0,12.0,1,3.29
mcdonalds,spicy mccrispy,spicy buffalo sauce,0,1,Toppings & Ingredients,"Spicy Buffalo Sauce, Chicken McNuggets/Chicken Selects Premium Breast Strips/Sauces",60,6.0,1.0,0.0,0.0,800,1.0,1.0,0.0,0.0,0,8.49
mcdonalds,deluxe spicy mccrispy,angus deluxe snack wrap,0,1,Sandwiches,"Angus Deluxe Snack Wrap, Sandwiches",410,25.0,10.0,1.5,75.0,990,27.0,2.0,3.0,20.0,0,8.89
panda_express,any 1 side & 2 entrees,"sweet & sour chicken breast, kid's meal",1,0,Entrees,"Sweet & Sour Chicken Breast, Kid's Meal, Chicken Breast",270,10.0,2.0,0.0,20.0,220,35.0,1.0,21.0,9.0,0,7.8
panda_express,chow mein,chow mein,1,0,Entrees,"Chow Mein, Sides",510,20.0,3.5,0.0,0.0,860,80.0,6.0,9.0,13.0,1,7.8
panda_express,fried rice,fried rice,1,0,Appetizers & Sides,"Fried Rice, Sides",520,16.0,3.0,0.0,120.0,850,85.0,1.0,3.0,11.0,1,8.028571428571428
panda_express,white steamed rice,white steamed rice,1,0,Appetizers & Sides,"White Steamed Rice, Sides",380,0.0,0.0,0.0,0.0,0,87.0,0.0,0.0,7.0,0,8.028571428571428
panda_express,super greens,super greens,1,0,Appetizers & Sides,"Super Greens, Sides",90,3.0,0.0,0.0,0.0,260,10.0,5.0,4.0,6.0,0,8.028571428571428
panda_express,any 1 side & 3 entrees,"sweet & sour chicken breast, kid's meal",1,0,Entrees,"Sweet & Sour Chicken Breast, Kid's Meal, Chicken Breast",270,10.0,2.0,0.0,20.0,220,35.0,1.0,21.0,9.0,0,9.3
panda_express,additional charge – premium entree,"gold peak premium unsweetened tea, kids",1,0,Beverages,"Gold Peak Premium Unsweetened Tea, Kids, Beverages",0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0,1.9166666666666667
panda_express,black pepper angus steak,black pepper angus steak kids,1,0,Entrees,"Black Pepper Angus Steak Kids, Beef",140,5.0,1.0,0.0,35.0,750,9.0,1.0,6.0,15.0,0,5.858333333333333
panda_express,firecracker shrimp,firecracker shrimp kids,1,0,Entrees,"Firecracker Shrimp Kids, Seafood",80,3.0,0.5,0.0,65.0,480,5.0,1.0,3.0,9.0,1,5.858333333333333
panda_express,honey walnut shrimp,honey walnut shrimp,1,0,Entrees,"Honey Walnut Shrimp, Seafood",360,23.0,3.5,0.0,100.0,440,35.0,2.0,9.0,13.0,0,5.858333333333333
panda_express,any 1 side & 1 entree,"hot & sour soup, cup spicy",1,0,Soup,"Hot & Sour Soup, Cup Spicy, Soup",120,5.0,0.5,0.0,65.0,880,14.0,1.0,4.0,7.0,0,6.3
panda_express,2 large sides & 3 large entrees,"sweet & sour chicken breast, kid's meal",1,0,Entrees,"Sweet & Sour Chicken Breast, Kid's Meal, Chicken Breast",270,10.0,2.0,0.0,20.0,220,35.0,1.0,21.0,9.0,0,20.0
panda_express,the original orange chicken,orange chicken,1,0,Entrees,"Orange Chicken, Chicken",490,23.0,5.0,0.0,80.0,820,51.0,2.0,19.0,25.0,1,4.2
panda_express,grilled teriyaki chicken,"grilled teriyaki chicken, kid's meal",1,0,Entrees,"Grilled Teriyaki Chicken, Kid's Meal, Chicken",180,8.0,2.5,0.0,110.0,320,5.0,0.0,5.0,22.0,1,4.2
panda_express,sweetfire chicken breast,sweetfire chicken breast spicy,1,0,Entrees,"Sweetfire Chicken Breast Spicy, Chicken Breast",380,15.0,3.0,0.0,35.0,320,47.0,1.0,27.0,13.0,0,7.3
panda_express,kung pao chicken,"kung pao chicken, kid's meal spicy",1,0,Entrees,"Kung Pao Chicken, Kid's Meal Spicy, Chicken",200,14.0,2.5,0.0,40.0,690,10.0,2.0,4.0,11.0,1,4.2
panda_express,mushroom chicken,"mushroom chicken, kid's meal",1,0,Entrees,"Mushroom Chicken, Kid's Meal, Chicken",170,11.0,2.0,0.0,40.0,650,8.0,0.0,4.0,10.0,1,7.3
panda_express,black pepper chicken,"black pepper chicken, kid's meal",1,0,Entrees,"Black Pepper Chicken, Kid's Meal, Chicken",200,14.0,2.5,0.0,40.0,830,11.0,,5.0,10.0,0,7.3
panda_express,beijing beef,beijing beef spicy,1,0,Entrees,"Beijing Beef Spicy, Beef",470,26.0,5.0,0.0,25.0,660,46.0,1.0,24.0,13.0,0,7.3
panda_express,broccoli beef,"broccoli beef, kid's meal",1,0,Entrees,"Broccoli Beef, Kid's Meal, Beef",110,6.0,1.0,0.0,10.0,400,10.0,2.0,5.0,7.0,1,4.2
panda_express,veggie spring roll,"vegetable spring roll, 2 rolls",1,0,Appetizers & Sides,"Vegetable Spring Roll, 2 Rolls, Appetizers",190,8.0,1.5,0.0,0.0,520,27.0,2.0,3.0,3.0,1,5.387499999999999
panda_express,chicken egg roll,"chicken egg roll, 1 roll",1,0,Appetizers & Sides,"Chicken Egg Roll, 1 Roll, Appetizers",200,10.0,2.0,0.0,20.0,340,20.0,2.0,2.0,6.0,0,5.387499999999999
panda_express,cream cheese rangoon,"cream cheese rangoon, 3 pcs",1,0,Appetizers & Sides,"Cream Cheese Rangoon, 3 Pcs, Appetizers",190,8.0,5.0,0.0,35.0,180,24.0,2.0,1.0,5.0,0,4.3875
panda_express,diet coke,"diet coke, kids",1,0,Beverages,"Diet Coke, Kids, Beverages",0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0,2.1
panda_express,dr pepper,"dr pepper, kids",1,0,Beverages,"Dr Pepper, Kids, Beverages",140,0.0,0.0,0.0,0.0,45,39.0,0.0,38.0,0.0,0,2.1
panda_express,coca cola zero sugar,"coca-cola zero sugar, kids",1,0,Beverages,"Coca-cola Zero Sugar, Kids, Beverages",0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0,2.1
panda_express,barq’s root beer,"barq's root beer, kids",1,0,Beverages,"Barq's Root Beer, Kids, Beverages",160,0.0,0.0,0.0,0.0,55,44.0,0.0,44.0,0.0,0,2.1
panda_express,fanta orange,"fanta orange, kids",1,0,Beverages,"Fanta Orange, Kids, Beverages",150,0.0,0.0,0.0,0.0,40,40.0,0.0,40.0,0.0,0,2.1
panda_express,fanta strawberry,"fanta strawberry, kids",1,0,Beverages,"Fanta Strawberry, Kids, Beverages",160,0.0,0.0,0.0,0.0,85,43.0,0.0,73.0,0.0,0,2.1
panda_express,minute maid lemonade,"minute maid lemonade, kids",1,0,Beverages,"Minute Maid Lemonade, Kids, Beverages",160,0.0,0.0,0.0,0.0,100,39.0,0.0,38.0,0.0,0,2.1
panda_express,sprite,"sprite, kids",1,0,Beverages,"Sprite, Kids, Beverages",140,0.0,0.0,0.0,0.0,70,37.0,0.0,36.0,0.0,0,2.1
panda_express,string bean chicken breast,"string bean chicken breast, kid's meal",1,0,Entrees,"String Bean Chicken Breast, Kid's Meal, Chicken Breast",140,7.0,1.5,0.0,26.0,440,10.0,3.0,3.0,11.0,1,
popeyes,1/4 lb popcorn shrimp,popcorn shrimp,1,0,Appetizers & Sides,"Popcorn Shrimp, Seafood",390,25.0,8.0,1.0,80.0,1390,28.0,3.0,0.0,14.0,0,6.24
popeyes,handcrafted tenders,3 handcrafted tenders - blackened,1,0,Entrees,"3 Handcrafted Tenders - Blackened, Handcrafted Tenders & Nuggets",170,2.0,0.0,0.0,25.0,550,2.0,0.0,0.0,26.0,0,19.8
popeyes,red beans & rice,"red beans & rice, large",1,0,Appetizers & Sides,"Red Beans & Rice, Large, Signature Sides",610,40.0,13.0,0.0,35.0,1490,51.0,15.0,0.0,19.0,1,2.89
popeyes,mashed potatoes with cajun gravy,"mashed potatoes with cajun gravy, large",1,0,Appetizers & Sides,"Mashed Potatoes With Cajun Gravy, Large, Signature Sides",330,12.0,6.0,0.0,15.0,1770,54.0,3.0,3.0,9.0,1,2.89
popeyes,cajun fries,"cajun fries, large",1,0,Fried Potatoes,"Cajun Fries, Large, Signature Sides",800,42.0,15.0,2.0,10.0,1760,97.0,9.0,1.0,10.0,1,1.79
popeyes,cajun rice,"cajun rice, large",1,0,Appetizers & Sides,"Cajun Rice, Large, Signature Sides",550,18.0,8.0,0.0,160.0,1720,71.0,4.0,0.0,28.0,0,2.89
popeyes,green beans,"green beans, large",1,0,Appetizers & Sides,"Green Beans, Large, Signature Sides",170,6.0,0.0,0.0,20.0,2030,22.0,6.0,4.0,8.0,0,2.89
popeyes,biscuit,biscuit,1,0,Baked Goods,"Biscuit, Signature Sides",210,13.0,6.0,0.0,0.0,440,20.0,1.0,1.0,3.0,1,0.79
popeyes,nuggets,handcrafted nuggets,1,0,Entrees,"Handcrafted Nuggets, Kids Meals",190,12.0,6.0,1.0,40.0,440,10.0,0.0,0.0,11.0,0,3.39
popeyes,mild leg,leg - classic,1,0,Entrees,"Leg - Classic, Kids Meals",160,9.0,4.0,0.0,40.0,460,5.0,1.0,0.0,14.0,0,3.39
popeyes,hot cinnamon apple pie,hot cinnamon apple pie,1,0,Desserts,"Hot Cinnamon Apple Pie, Desserts",240,16.0,6.0,0.0,0.0,260,35.0,1.0,12.0,3.0,0,1.29
sonic,sonic cheeseburger,sonic bacon cheeseburger w/ mayo,1,0,Burgers,"Sonic Bacon Cheeseburger w/ Mayo, Burgers",860,54.0,14.0,0.0,85.0,1410,54.0,2.0,11.0,37.0,1,3.89
sonic,supersonic double cheeseburger,supersonic  bacon double cheeseburger w/ mayo,1,0,Burgers,"SuperSonic  Bacon Double Cheeseburger w/ Mayo, Burgers",1140,77.0,23.0,0.0,150.0,2020,52.0,5.0,10.0,58.0,1,4.99
sonic,supersonic double cheeseburger – combo,supersonic  bacon double cheeseburger w/ mayo,1,0,Burgers,"SuperSonic  Bacon Double Cheeseburger w/ Mayo, Burgers",1140,77.0,23.0,0.0,150.0,2020,52.0,5.0,10.0,58.0,1,6.99
sonic,supersonic bacon double cheeseburger,supersonic  bacon double cheeseburger w/ mayo,1,0,Burgers,"SuperSonic  Bacon Double Cheeseburger w/ Mayo, Burgers",1140,77.0,23.0,0.0,150.0,2020,52.0,5.0,10.0,58.0,1,5.49
sonic,supersonic bacon double cheeseburger – combo,supersonic  bacon double cheeseburger w/ mayo,1,0,Burgers,"SuperSonic  Bacon Double Cheeseburger w/ Mayo, Burgers",1140,77.0,23.0,0.0,150.0,2020,52.0,5.0,10.0,58.0,1,7.89
sonic,bacon cheeseburger toaster,bacon cheeseburger toaster sandwich,1,0,Sandwiches,"Bacon Cheeseburger Toaster Sandwich, Toaster Sandwiches",840,46.0,14.0,0.0,85.0,1750,68.0,3.0,14.0,37.0,1,4.99
sonic,bacon cheeseburger toaster – combo,bacon cheeseburger toaster sandwich,1,0,Sandwiches,"Bacon Cheeseburger Toaster Sandwich, Toaster Sandwiches",840,46.0,14.0,0.0,85.0,1750,68.0,3.0,14.0,37.0,1,6.99
sonic,chicken club toaster,chicken club toaster sandwich,1,0,Sandwiches,"Chicken Club Toaster Sandwich, Toaster Sandwiches",770,43.0,11.0,0.0,80.0,1590,63.0,3.0,8.0,32.0,0,5.09
sonic,chicken club toaster – combo,chicken club toaster sandwich,1,0,Sandwiches,"Chicken Club Toaster Sandwich, Toaster Sandwiches",770,43.0,11.0,0.0,80.0,1590,63.0,3.0,8.0,32.0,0,7.29
sonic,chicago dog,"6"" chicago dog",1,0,Sandwiches,"6"" Chicago Dog, Hot Dogs",400,20.0,7.0,1.0,35.0,2010,41.0,1.0,13.0,11.0,0,2.39
sonic,chicago dog – combo,"6"" chicago dog",1,0,Sandwiches,"6"" Chicago Dog, Hot Dogs",400,20.0,7.0,1.0,35.0,2010,41.0,1.0,13.0,11.0,0,5.19
sonic,new york dog,"6"" new york dog",1,0,Sandwiches,"6"" New York Dog, Hot Dogs",400,23.0,8.0,1.0,35.0,1110,35.0,3.0,5.0,13.0,0,1.99
sonic,new york dog – combo,"6"" new york dog",1,0,Sandwiches,"6"" New York Dog, Hot Dogs",400,23.0,8.0,1.0,35.0,1110,35.0,3.0,5.0,13.0,0,4.99
sonic,chili cheese coney,"6"" chili cheese coney",1,0,Sandwiches,"6"" Chili Cheese Coney, Hot Dogs",470,29.0,12.0,1.5,55.0,1260,34.0,2.0,5.0,18.0,0,1.99
sonic,chili cheese coney – combo,"6"" chili cheese coney",1,0,Sandwiches,"6"" Chili Cheese Coney, Hot Dogs",470,29.0,12.0,1.5,55.0,1260,34.0,2.0,5.0,18.0,0,4.99
